566,"fup%20%28M%29,%20fupeio%20%28M%29",ensue%C3%B1o
567,"chiss%C3%A4k%20%28M%29,%20samissek%20%28M%29,%20chiss%C3%A4r%20%28M%29","entendimiento,%20sustancia,%20voluntad"
568,"xllang%20%28C%29,%20jang%20%28M%29","enterrar,%20esconder"
569,"ciexllec%20%28C%29,%20ssi%C3%A9jek%20%28M%29","entonces,%20en%20aquel%20entonces"
570,pok%20%28M%29,entrar
571,"luch%C3%A6c%20%28C%29,%20juch%C3%A4k%20%28M%29,%20luc%C9%A5%C3%A6c%20%28V%29",entre%0A-%20Entre%20las%20mujeres%20=%20mecherr%20c%C3%A6r%20%28V%29
572,mulluch%20%28M%29,entre%20dos%20luces
573,poi%20%28M%29,"entregar,%20dar"
574,%C3%B1om%20%28M%29,entrelazar
575,"c%C3%A6tzhqu%20%28C%29,%20kutsk%20%28M%29,%20cotzh%20%28C%29","enviar,%20dar%0A-%20Envidiable%20pescado%20=%20c%C3%A6tzhcan%20xllac%20%28V%29"
576,llarr%C3%A4mssak%20%28M%29,envidia
577,ll%C3%A6rr%C3%A6m%20%28C%29,envidiar%0A-%20Soler%20tener%20envidia%20=%20ll%C3%A6rr%C3%A6m%20c%C3%A6p%C3%A6c%20%28V%29
578,chi%C3%B1%20pi%C3%B1%20%28V%29,"era,%20yo%20era"
579,"chiz,%20az,%20ez",eres%0A-%20T%C3%BA%20eres%20=%20chiz
580,alai%C3%B1%C3%A7%C3%A6c,eructo
581,p%C3%A6rrep,error
582,shapi%20%28B%29,"escarabajo%20negro,%20abuelito"
583,m%C3%A6c%C3%A6m%20%28C%29,"escarmentar,%20enmendarse"
584,"%C3%B1apuk%20%28M%29,%20%C3%B1%C3%A1puca%20%28B%29",escoba
585,"xllang%20ei%C3%B1,%20xllang%20%C3%A6d,%20xllang%20%C3%A6z%20%28V%29","esconder,%20negar"
586,"uip%20%28M%29,%20uipei%C3%B1%20%28M%29,%20jang%20%28M%29","esconder,%20ocultar"
587,uiep%20%28M%29,"escondido,%20secreto"
588,an%20kankapissak%20%C3%A6ro,"escuela,%20casa%20del%20saber"
589,menko%20nyak,escupir%0A-%20No%20escupas%20=%20%C3%A1mos%20menko%20nyak
590,"mo%20%28RS%29%28KH-PK%29,%20ssio%20%28M%29,%20ssiungo%20%28M%29",ese
591,"pit%C3%A6r%20%28C%29,%20pit%C3%A6r%20eio%20%28V%29",es%C3%B3fago
592,irme%20%28M%29,"espantosos,%20terrible"
593,"feneng%20%28C%29%28M%29,%20fenengeio%20%28M%29",espaldas
594,"%C3%B1opiss%C3%A4k%20%28M%29,%20%C3%B1upissak%20%28M%29",esperanza
595,%C3%B1opein,esperar
596,%C3%B1op%20%28M%29,"esperar%20un%20ni%C3%B1o,%20recibir"
597,"yemeque%20%28V%29,%20yermeque%20%28L%29,%20y%C3%A9meque%20%28Q%29,%20yemeke%20%28Kos%29",espesado%20%28preparado%20de%20ma%C3%ADz%29
598,"fass%C3%A4k%20%28M%29,%20fass%20keio%20%28M%29,%20fashca%20%28B%29",espina
599,"%C3%B1itpik%20%28M%29,%20%C3%B1itpic%20%28C%29","espina,%20dorsal,%20espinazo"
600,"%C3%A7%C3%A6rqui%20%28C%29,%20c%C3%A6rquing%C3%B3%20%28C%29",espinilla
601,misu,esp%C3%B3ndilas
602,"sson%C3%A6ng%20%28C%29,%20sonen%20%28Mar%29,%20sson%C3%A4ng%20%28M%29",esposa
603,"%C3%B1ang,%20nan,%20diviopadan",esposo
604,ech%20narna%20%28V%29,es%20posible
605,pove%20%28M%29,espuma
606,poveio%20%28M%29,espumoso
607,"joksllok%20%28M%29,%20jok%20%28M%29",esquilar
608,ching,est%C3%A1
609,mo,esta
610,penang%20lok,est%C3%A1%20bien
611,"chako%20%28M%29,%20chakong%C3%B3%20%28M%29",estaca
612,%C3%B1os%C3%A6n,"estad%C3%ADo,%20medida"
613,"mis%20%28L%29,%20omor%20%28C%29,%20omorr%20%28M%29","estafador,%20ladr%C3%B3n"
614,estim%20%28B%29,estornudar%0A-%20Ya%20estornudas%20=%20%C3%A1kas%20estim
615,mong%20%C3%A6n%20%28V%29,%C3%A9stos
616,chi%C3%B1,estoy
617,Etin%20%28RS%29,Eten
618,"ak%20%28M%29%28L%29,%20ac%20%28C%29%28K%29",examinar
619,jede%C3%B1et%20%28RS%29%28Q%29%28L%29,excremento%20%28de%20pato%29
620,"%C3%B1ite%20%28C%29%28M%29,%20%C3%B1ietlig%C3%B3%20%28M%29",excremento%20%28humano%29
621,%C3%B1ups%20%28M%29,"expresar,%20exprimir"
622,"iaip%C3%A6c%C3%A6r%20%28C%29,%20iaip%C3%A4ssak%20%28M%29","fin,%20final,%20t%C3%A9rmino"
623,iaip%20%28M%29,"finalizar,%20terminar"
624,uiskik%20%28M%29,finca
625,z%C3%BArna,firme%0A-%20Ponte%20firme%20=%20j%C3%B3ngan%20ze%C3%ADrna
626,"koti%20%28M%29,%20c%C3%B3tschike%20%28Bas%29","flaco,%20magro"
627,eisku%20%28M%29,flanco
628,"kopikano%20%28B%29,%20grama",flautillo
629,chepuk%20%28M%29,flexi%C3%B3n%20%28de%20rodilla%29
630,"t%C3%A6rr%C3%A6c%20%28C%29%28V%29,%20tarr%C3%A4k%20%28M%29,%20terco%20%28Kos%29",flojo
631,ts%C3%ADra,flor%20de%20ninfea%20%28contra%20el%20dolor%29
632,po%C3%B1a,flor%20de%20algarrobo
633,chuk,florecer
634,"v%C3%BCk%20%28M%29,%20up%20%28M%29","flotar,%20volar"
635,jaio,fluido
636,chuk%20%28M%29,fluir
637,chommi%20%28M%29,foca
638,oj-o%20%28M%29,fogoso
639,"%C3%A7i%C3%A6ngqu%20%28C%29,%20siank%20%28M%29,%20manaque%20%28Z%29,%20chong",fornicar
640,"p%C3%A9sheque%20%28B%29,%20pajek%20%28M%29,%20p%C3%A4cke%20%28Bas%29",frejol
641,"ssul%C3%A6c%20%28C%29,%20ssol%20%28C%29,%20ssoleio%20%28C%29,%20ssoj%20%28M%29,%20sog%20%28B%29","frente,%20la%20frente"
642,niyu%20%28M%29,"fresco,%20alegre"
643,"consiche%20%28RS%29,%20tsan%20%28M%29,%20ch%C3%A1ne%20%28L%29%28Q%29,%20tzan%20%28C%29,%20tzhan%20%28C%29",fr%C3%ADo
644,f%C3%BCnep%20%28M%29,front%C3%B3n
645,oquixll,fruta
646,"up%20%28Q%29%28L%29,%20hog%20%28V%29,%20oj%20%28M%29,%20ojung%C3%B3,%20oog%20%28B%29,%20ol",fuego%0A-%20Pongo%20el%20fuego%20=%20foj%20ei%C3%B1%20ol
647,"p%C3%A4que%20%28M%29,%20p%C3%A4ke","fuente,%20hoyo,%20pozo"
648,jad%C3%A4k%20%28M%29,fuera
649,"ch%C3%BCrr%20%28M%29,%20tsurr%20%28M%29,%20tarr%20%28C%29%28M%29","fuerte,%20duro,%20valiente%0A-%20Eres%20fuerte%20=%20tarr%20oz%20%28V%29"
650,"tarr%C3%A4ss,%20tarro%20chissek%20%28M%29",fuerza%0A-%20Con%20fuerza%20=%20can%20tarr%20ofta%20%28V%29
651,chidai%C3%B1%20%28V%29,fui
652,"ch%C3%A4to%20%28M%29,%20chetu","furioso,%20col%C3%A9rico"
653,"%C3%B1a%C3%B1e%20%28L%29%28Z%29%28Q%29,%20%C3%B1ay%20%28V%29,%20%C3%B1a%C3%B1%20%28B%29,%20%C3%B1ai%C3%B1",gallina
654,"sonto%20%28B%29,%20ssonto%20%28M%29%28C%29",gallinazo
655,llam,gallinazo%20cabeza%20colorada
656,ts%C3%BCker,gargajo%0A-%20Bota%20el%20gargajo%20=%20m%C3%A9nnkon%20tso%20ts%C3%A4ker
657,alt%C3%A6rr%20%28C%29,garganta
658,"mechutek%20%28M%29,%20mechutk%C3%A4ro%20%28M%29",gargantilla
659,meddi%20%28M%29,"garra,%20u%C3%B1a"
660,"mish%20%28RS%29,%20mis%20%28KH-PK%29,%20miss%20%28L%29%28V%29",gato
661,"c%C9%A5elu%20%28C%29,%20chelu%20%28M%29,%20posek%20%28M%29",gavil%C3%A1n
662,monikeshot%20%28B%29,gavil%C3%A1n%20cabeza%20blanca
663,"chojek%20%28M%29,%20choncho%20%28B%29",gaviota
664,pe%C3%B1%20%28M%29,generoso
665,kuin%20%28M%29,gestante
666,"noksi%20%28M%29,%20nocssi%20%28C%29",goloso
667,"tun%20%28M%29,%20tupei%C3%B1%20%28M%29,%20tup%20%28M%29,%20ton%20%28M%29","golpear,%20pegar"
668,"llastu%20%28M%29,%20llaftu%20%28C%29",gorro%20%28a%29
669,ollim%20quedquid%20%28Mar%29,gozo
670,"chiz%C3%A6r%20%28C%29,%20chi%C3%A7%C3%A6r","gracia,%20el%20don,%20el%20bien"
671,"chiz%C3%A6r%20%C3%A6n,%20maita",gracias%20%28agradecimiento%29
672,purrigrama%20%28B%29,grama%20salada
673,"ajpe%20%28K%29,%20uts%20%28M%29,%20utzh%20%28C%29,%20utzho%20%28V%29,%20uhzscht%20%28Bas%29,%20turre%20%28SCH%29",grande%0A-%20Nosotros%20somos%20grandes%20=%20m%C3%A6ich%20eix%20utzho
674,"irrir%20%28C%29,%20irme%20%28M%29,%20irrim,%20irrna%20%28M%29","grande,%20muy%20grande"
675,"toos,%20t%C3%A4ss",grano%20en%20la%20piel
676,"koch-o%20%28M%29,%20kocho",granulado
677,"pie,%20peng%C3%B3%20%28M%29",gras
678,t%C3%A4n,"graso,%20gordo%20%28M%29"
679,"tam%C3%A6n%20%28C%29,%20tamen%20%28M%29,%20tam%C3%A4n%20%28M%29",gratis
680,"chay%20huac%20%28KH-PK%29%28L%29,%20chavk%20%28B%29%28SCH%29",grillo
681,xllipco%20%28WL%29,gritar
682,"c%C9%A5ctuc%20%28C%29,%20ram,%20chiktuk%20%28M%29","grosero,%20sucio%20en%20el%20hablar"
683,tan,"grueso,%20gordo"
684,mark%20%28V%29,gru%C3%B1ir
685,"ohzit%20%28Bas%29,%20ats%20%28B%29,%20ots%20%28SCH%29","guaba,%20huava%20%28fruta%29,%20pacae"
686,paka%20chark%20%28B%29,guardacaballo
687,masa%20%28SCH%29,guan%C3%A1bana%20%28fruta%29
688,fon%20%28B%29%28SCH%29,guayaba%20%28fruta%29
689,sak,gu%C3%ADa%20%28de%20planta%29
690,opes%C3%A1k,gu%C3%ADa%20de%20camote
691,tokji%20%28M%29,gusano
692,k%C3%B6num%20%28B%29%28SCH%29,gusano%20de%20tierra
693,ssaparo%20kutso%20chissak%20%28M%29,gusto%0A-%20Mal%20gusto%20=%20teptep%0A-%20Con%20gusto%20%28buena%20gana%29%20=%20pei%C3%B1%20poler
694,achichone,"gustoso,%20agradable"
695,"tsi,%20chi",haber%0A-%20S%C3%AD%20hay%20=%20ts%C3%AD%20nang
696,chidai%C3%B1%20pi%C3%B1%20%28V%29,"hab%C3%ADa,%20yo%20hab%C3%ADa%20sido"
697,jarrame%20%28B%29,hablador
698,xllipc%C3%A6p%C3%A6c%20%28C%29,"hablador%20%28que%20est%C3%A1%20hablando%29%0A-%20El%20que%20habla%20=%20xllipc%C3%A6p%C3%A6c,%20xllipc%C3%A6ro%20%28V%29"
699,muillss%C3%A4k%20%28M%29,habladur%C3%ADas
700,m%C3%A6ll%C3%A6c%20maix,"hablamos,%20hablemos"
701,changc%C3%A6d%20tot%20xllip%20c%C3%A6l%C3%A6c,hablando%20con%20%20los%20compa%C3%B1eros
702,"xllipco%20%28WL%29,%20m%C3%A6ll%C3%A6c%20%28C%29,%20mullep%20%28B%29,%20muillk%20%28M%29,%20xllip%20coi%C3%B1%20%28V%29","hablar,%20llamar%0A-%20Yo%20hablo%20=%20m%C3%A6ll%C3%A6c%20ei%C3%B1%0A-%20Soler%20hablar%20=%20m%C3%A6ll%C3%A6c%20l%C3%A6p%C3%A6%20coi%C3%B1%20%28V%29"
703,m%C3%A6ll%C3%A6c%20az,hablas
704,"Aiap%C3%A6c%20%28C%29,%20Aiapac%C3%A6s%20%28C%29,%20Aiap%C3%A4k%20%28M%29","Hacedor,%20El%20Hacedor"
705,ai%20%28M%29,"hacer,%20crear%0A-%20Para%20hacer%20=%20ai%20n%C3%A6m%20%28V%29"
706,"lik%20%28V%29,%20aiadoi%C3%B1%20%28C%29,%20liquei%C3%B1%20%28M%29,%20ai%20%28V%29,%20siepei%C3%B1%20%28M%29","hacer%0A-%20Hacer%20una%20cosa%20=%20aiei%C3%B1,%20ai%C3%A6d%0A-%20Hacer%20amigos%20=%20chicllamc%20%28C%29%0A-%20Para%20hacer%20=%20ciep%20n%C3%A6m"
707,%C3%B1iko,hacer%20el%20bien%0A-%20Soler%20hacer%20=%20l%C3%A6p%C3%A6%20coi%C3%B1%20%28V%29
708,totna,"hacia%0A-%20Hacia%20arriba%20=%20olech%20totna%20%28V%29%0A-%20Hacia%20Za%C3%B1a%20=%20%C3%A7a%C3%B1ap%20totna%20%28V%29%0A-%20Hacia%20all%C3%AD%20=%20ssiet%20na%20%28M%29%0A-%20Hacia%20all%C3%A1%20=%20ciuc%20totna,%20ssiet%20na%0A-%20Hacia%20abajo%20=%20ssuk%20totna,%20c%C3%A6c%20totna%20%28C%29%0A-%20Hacia%20arriba%20=%20olec%C9%A5%20totna%20%28C%29,%20infok%20%28M%29%0A-%20Hacia%20ac%C3%A1%20=%20met%20na%0A-%20Hacia%20adentro%20=%20olp%C3%A6c%20totna%0A-%20Hacia%20aquel%20lado%20=%20ssiuk%20na%0A-%20Hacia%20adelante%20=%20tut%C3%A4k%20na%0A-%20Hacia%20dentro%20=%20nik%20na%0A-%20Hacia%20el%20cielo%20=%20kuij%20totna%0A-%20Hacia%20fuera%20=%20led%C3%A6c%20totna"
709,chelu%20%28M%29,"halc%C3%B3n,%20gavil%C3%A1n"
710,"kep%20%28B%29%28V%29,%20funop%20coz,%20queped%20%28V%29","hallar,%20lo%20hall%C3%A9%20comiendo%0A-%20Hallaste%20=%20k%C3%A9poka%20%28V%29"
711,"quepei%C3%B1,%20quepedoi%C3%B1%20%28V%29","hall%C3%A9,%20hallo"
712,rampi,hamaca
713,chemlan%20%28M%29,"hambre%0A-%20Tener%20hambre%20=%20chefnam%0A-%20Tengo%20hambre%20=%20chefnam%20ei%C3%B1,%20ischimpa%20chemlan%0A-%20Tienes%20hambre%20=%20chefnam%20az"
714,%C3%A1ste,hasta
715,"loctopan,%20locan",hasta%20luego%20%28al%20despedirse%20de%20uno%29
716,"loctopanchi,%20locanchi",hasta%20luego%20%28de%20muchos%29
717,"tsinang,%20tschi%20nang%20%28Bas%29,%20kanan%20chi%20%28B%29,%20tanguesta%20%28B%29",hay
718,"mecherr%C3%A6c%20%28C%29,%20mecherque%20%28L%29%28Z%29,%20mech%C3%A9rreque%20%28B%29",hembra
719,foij%20%28M%29,heno%0A-%20Paja%20para%20sombreros%20=%20foch%20%28B%29
720,"chechamed%20%28M%29,%20ch%C3%A4chmad%20%28M%29",hermana
721,"mitso%20%28Bas%29,%20changued%20%28B%29,%20%C3%B1ier%20%28M%29",hermano
722,"quezmen%20%28mar%29,%20kasm%C3%A4d%20%28M%29",hermano%20%28a%29
723,"%C3%B1%C3%A4ss%20%28M%29,%20%C3%B1ac%20%28B%29","hermoso,%20bonito"
724,"%C3%B1ass%20%28M%29,%20%C3%B1ass%C3%A4s%20%28M%29",hermosura
725,"jub%20%28M%29,%20juv%20%28M%29","hervir,%20estar%20caliente"
726,c%C9%A5elfe%20%28C%29,hiel
727,"pie%20%28C%29,%20pey%20%28Mar%29,%20peiss%20%28M%29",hierba
728,"chaj%20%28M%29,%20chajei%C3%B3%20%28M%29",hierro
729,"lamlam%20%28C%29%28M%29,%20poch%C3%A6c%20%28C%29,%20poch%C3%A4k%20%28M%29",h%C3%ADgado
730,"ashito%20%28B%29,%20arcitar",higuerillo%20%28plata%20herb%C3%A1cea%29
731,"eiz,%20%C3%B1as%20%28B%29,%20chach%20%28M%29",hija
732,"eis%20%28M%29%28B%29,%20eiskik%20%28M%29,%20eiz",hijo%0A-%20Su%20hijo%20=%20%C3%B1ieshon%20%28K%29%0A-%20El%20hijo%20=%20eiz%20quic%20%28V%29%0A-%20Por%20tu%20hijo%20=%20tzh%C3%A6ng%20eiz%20tim%20%28V%29
733,Dios%20eiz%20%28V%29,hijo%20de%20Dios
734,"king%20%28M%29,%20kin%20%28B%29",hilar
735,"peuil%20%28B%29,%20pup%20%28B%29,%20p%C3%A6p%20%28C%29",hilo
736,menei%C3%B1%20%28M%29,hinchar
737,m%C3%A4n%20%28M%29,hincharse
738,"tok%20%28M%29,%20tokar%C3%B3%20%28M%29","hogar%0A-%20Casa,%20vivienda%20=%20an"
739,joch%20%28M%29,hoja
740,"%C3%B1of%C3%A6n,%20%C3%B1ofan,%20%C3%B1am%20%28L%29,%20%C3%B1obem%20%28B%29,%20%C3%B1oven%20%28Q%29%28Z%29%28L%29,%20chefnam",hombre%0A-%20Muchos%20hombres%20=%20tunituni%20%C3%B1of%C3%A6n%0A-%20Los%20hombres%20=%20nofn%20%C3%A6n%0A-%20Fue%20hombre%20=%20chitop%20%C3%B1of%C3%A6n%0A-%20Hombre%20casado%20=%20casado%20%C3%B1of%C3%A6n%0A-%20Con%20un%20hombre%20=%20tan%20%C3%B1of%C3%A6n%0A-%20Los%20hombres%20=%20%C3%B1ofn%20%C3%A6n%0A-%20De%20todo%20hombre%20=%20iz%C3%A7%C3%A6c%20%C3%B1of%C3%A6n%20lequich%0A-%20Para%20el%20hombre%20=%20%C3%B1ofn%20%C3%A6ro%20p%C3%A6n%0A-%20Un%20hombre%20=%20on%C3%A6c%20%C3%B1of%C3%A6n
741,%C3%B1of%C3%A6n,"hombre,%20macho"
742,"focalt%C3%A6c%20%28C%29,%20fok%20ajt%C3%A4rr",hombro
743,tunap%C3%A6c%20%28C%29,homicida
744,"tokei%C3%B1%20%28M%29,%20toqu%20%28C%29,%20tok%20%28M%29",horadar
745,"m%C3%BCd%20%28M%29%28B%29,%20mudeio%20%28M%29",hormiga
746,molun%20%28C%29%28M%29,"hoy,%20este%20d%C3%ADa"
747,ohzit,"huaba,%20guaba"
748,"teni,%20t%C3%B6ni%20%28B%29",huaca
749,"mac%C9%A5%C3%A6c,%20mac%C9%A5%C3%A6ro","huaca,%20%C3%ADdolo"
750,"or%C3%A1nek%20%28B%29,%20tselyu%20%28B%29",huaco
751,"tsuna,%20mach%C3%A4k%20%28M%29",huac%C3%B3n%20%28huaca%20grande%29
752,meteda%C3%ADn%20capi%C3%B1%20%28V%29,"hubiera,%20yo%20hubiera%20tra%C3%ADdo"
753,eizcu,hu%C3%A9rfano
754,"loti%20%28Mar%29,%20chotti%20%28B%29,%20joti%20%28M%29",hueso
755,mull%C3%BA%20%28C%29,huevo
756,"mell%C3%BAs%20%28Rs%29%28KH-PK%29,%20m%C3%A9llum%20%28B%29,%20mellus%20%28Z%29",huevos
757,tssif%20-%20tssif,"huevo%20de%20pez,%20hueveras"
758,"ketskets,%20kots-kots%20%28B%29",humita
759,"mis%20%28L%29,%20omorr%20%28M%29,%20omor%20%28C%29","hurtador,%20ratero"
760,"c%C3%B3o%20%28B%29,%20k%C3%B6%20%28M%29,%20c%C3%B6",huso
761,onana,"identidad,%20igualdad"
762,mutsiko,idioma%20de%20nosotros%0A-%20Nuestro%20idioma%20=%20m%C3%BAtsis%20tuk%20Muchik
763,Muchik,idioma%20mochica%0A-%20Aprendiendo%20nuestro%20idioma%20Mochica%20=%20ap%20ei%C3%B1%20mutsis%20tuk%20Muchik%0A-%20Nuestro%20idioma%20=%20mutsis%20tuk%20%28WL%29%0A-%20Amo%20nuestro%20idioma%20Mochica%20=%20checan%20mutsis%20tuk%20Muchik
764,lica%20p%C3%A6coz%20m%C3%A6cha%20mac%C9%A5%C3%A6c%20%28V%29,soler%20adorar%20a%20los%20%C3%ADdolos%20
765,yglesia%20%28V%29,iglesia%0A-%20En%20la%20iglesia%20=%20yglesiang%20nic%0A-%20En%20medio%20de%20la%20iglesia%20=%20yglesiang%20nic
766,"topnan%20%28M%29,%20onan%20%28M%29","igual,%20similar"
767,"murrup%20%28Q%29%28RS%29%28K-P%29,%20murr%20%28M%29",iguana
768,"fisllka%20%28M%29,%20fijka%20%28M%29",ilustre
769,chepmong%20%28M%29,"imagen,%20retrato,%20estatua"
770,"mesjepec%20%28Z%29,%20mesjepeque%20%28Q%29%28H-P%29",implorar%20%28a%20Dios%29
771,"jechap%C3%A4k%20%28M%29,%20lec%C9%A5ap%C3%A6c",importante
772,"%C3%B1ang%C3%A4r%20%28M%29,%20%C3%B1%C3%A6ng%C3%A6r%20%28C%29","imp%C3%BAdico,%20lascivo"
773,"tzhic%20%28C%29,%20tskik%20%28M%29","incalculable,%20inconmesurable"
774,"nuk%20%28M%29,%20nuco%20%28C%29","incitar,%20empujar"
775,"pol%C3%A4ng%20%28M%29,%20chiss%C3%A4k%20%28M%29,%20chiss%C3%A4r","inclinaci%C3%B3n,%20voluntad"
776,%C3%A4j%20%28M%29,inclinarse
777,fol%20%28M%29,incubar
778,chiktuk%20%28M%29,indebido
779,misi%20%28M%29,%C3%ADndice%20%28dedo%29
780,"chamassek%20%28M%29,%20chamass%C3%A4k%20%28M%29",indignaci%C3%B3n
781,"cholu%20%28M%29,%20dsoj,%20ds%C3%B3jo%20%28B%29","indio,%20nativo"
782,"quitzhiap%C3%A6c%20%28C%29,%20kitsiap%C3%A4k%20%28M%29","inferior,%20insignificante"
783,facat%C3%A6c%20%28C%29,ingle
784,"quemun%20%28C%29,%20kemun",inmaculado
785,sok%20ich%20%28M%29,inmediatamente
786,"tzhic%20%28C%29,%20tsik%20%28M%29,%20tchik","inmenso,%20perfecto,%20sublime"
787,ramar%20%28CAL%29,inobediente
788,"pirchi%20zoerna%20%28C%29,%20rometec%20%28V%29%28L%29%28Z%29",insensato
789,"kitzi%20%28M%29,%20kitsiap%C3%A4k%20%28M%29,%20quitzhiap%C3%A6c",insignificante
790,chiss%C3%A4k%20%28M%29,instinto
791,"tzhic%20%28C%29,%20tsik%20%28M%29",insuperable
792,"kitzi%20%28M%29,%20kitziap%C3%A4k%20%28M%29","intrascendente,%20insignificante"
793,"apiss%C3%A4k%20%28M%29,%20apissk%C3%A4ro%20%28M%29","instrucci%C3%B3n,%20noticia"
794,"chiss%C3%A4k%20%28M%29,%20chizc%C3%A6ro%20%28C%29,%20samissek%20%28M%29","intelecto,%20raz%C3%B3n,%20inteligencia,%20entendemiento"
795,fichillko%20%28M%29,intestino%20delgado
796,fitako%20%28M%29,intestino%20grueso
797,"t%C3%A6c%20%28C%29,%20tuk%20%28M%29,%20an,%20t%C3%A6cai%C3%B1,%20t%C3%A6caz,%20t%C3%A6doi%C3%B1%20%28V%29",ir
798,"t%C3%A6s,%20t%C3%A6c%20%28V%29",ir%C3%A1s
799,tuk%20%28B%29,irse
800,petes%20%28M%29,izquierdo
801,japanel%20%28L%29,jab%C3%B3n
802,jax%20pulen%20%28L%29,"jactancioso,%20presumido"
803,rak,"jaguar,%20le%C3%B3n,%20tigre,%20zorro"
804,"ijik%20%28M%29,%20ejek","jam%C3%A1s,%20nunca"
805,"al%C3%A4k%20%28M%29,%20alk%C3%A4r%C3%B3%20%28M%29","jefe%20%28de%20la%20tribu%29,%20cacique"
806,moko%20%28M%29,"joroba%0A-%20El%20quechuismo%20%22muqu%22%20%28coyuntura%29,%20es%20equivalente%20al%20Muchik%20%22moko%22"
807,"choj%20%28M%29,%20chol%20%28M%29,%20cholu,%20%C3%B1oven%20%28V%29%28L%29","joven,%20muchacho"
808,agmetsm%20l%C3%BCn,jueves%20%28d%C3%ADa%205%29
809,"coxll%20%28C%29,%20%C3%B1e%C3%B1%20%28C%29,%20%C3%B1ei%C3%B1%20%28C%29",jugar%0A-%20Soler%20jugar%20=%20ne%C3%B1a%20p%C3%A6c%20coi%C3%B1%20%28V%29%0A-%20Juega%20=%20%C3%B1iei%C3%B1%20ang%0A-%20Jugando%20%28con%20buarlas%29%20=%20x%C3%A6t%C3%A6c%20na
810,%C3%B1ein%20m%C3%A6d,"jugar,%20juego%20en%20compa%C3%B1%C3%ADa%0A-%20Ya%20jugaron%20=%20%C3%B1ein%20c%C9%A5%C3%A6m%20%28V%29"
811,"%C3%B1e%C3%B1uk%20%28M%29,%20%C3%B1e%C3%B1uc%20%28C%29,%20%C3%B1e%C3%B1ur%20%28C%29%28M%29",juguete
812,"chizc%C3%A6ro,%20samissek%20%28M%29,%20chizc%C3%A6r%20%28V%29","juicio,%20entendimiento%0A-%20Sin%20juicio%20=%20pirchi,%20cerna%20%28V%29"
813,"faig%20%28B%29,%20foig%20%28B%29","junco,%20para%20sombreros,%20junco%20hembra"
814,uiseker%20%28SCH%29,"junco,%20para%20esteras%20y%20canastas"
815,funocop%C3%A6c,"jurado,%20sustentador"
816,"rucop%C3%A6coz%20%28C%29,%20%C3%B1ie%C3%B1%20%28C%29","jurar%0A-%20Jurar%20en%20vano%20=%20ma%C3%B1%C3%A6p%20ei%C3%B1,%20ma%C3%B1%C3%A6p%20%C3%A6z"
817,justiciang,justicia
818,kak%20%28M%29,ladrar
819,"mis%20%28L%29,%20omorr%20%28M%29,%20omor%20%28C%29%28V%29","ladr%C3%B3n,%20estafador,%20hurtador"
820,ssantek%20%28M%29,lagartija
821,"%C3%91ampaxll%C3%A6c%20%28L%29,%20%C3%91ampasek",Lambayeque%0A-%20Voy%20a%20Lambayeque%20=%20Nampaxll%C3%A6c%20oi%C3%B1%20t%C3%A6c%20%28V%29%0A-%20Voy%20hacia%20Lambayeque%20=%20%C3%91ampaxll%C3%A6c%20totna%20oi%C3%B1%20t%C3%A6c%20%28V%29
822,"kiden%20%28M%29,%20untek%20%28M%29",lanzadera
823,"lapang%20%28C%29,%20lapa%20%28B%29",lapa%0A-%20En%20la%20lapa%20=%20lapang%20nic%20%28V%29
824,muts%20%28M%29,largo
825,%C3%B1ang%C3%A4r%20%28M%29,"lascivo,%20imp%C3%BAdico"
826,"jaktum%20%28M%29,%20jactu%20%28B%29",l%C3%A1tigo
827,"%C3%B1at%20%28M%29,%20aik%20%28M%29",lavar%0A-%20Lavar%20tu%20cara%20=%20aikan%20ai%20tot%20%28cara%20=%20tot%29
828,"ts%C3%A4tsu,%20chichu%20%28M%29","leche,%20senos%0A-%20Leche%20con%20agua%20=%20chichu%20j%C3%A4%20-%20foi%C3%B1"
829,"puco,%20pucu%20%28C%29,%20puku%20%28M%29",lechuza%0A-%20Lechuza%20de%20iglesia%20=%20palyo%20tsuk%20%28B%29%0A-%20Lechuza%20de%20tierra%20=%20chekchek%20%28B%29%0A-%20De%20la%20lechuza%20=%20pucungo
830,"jotsok%20%28B%29,%20nyetgots%20%28B%29,%20s%C3%ADpes%20%28B%29",lega%C3%B1oso%20%28a%29
831,poksu%20%28B%29,leguminosa%20%28con%20flor%20amarilla%29
832,"siet%20%28M%29,%20etot%20%28M%29",lejano
833,"siet%20%28M%29,%20sheitna%20%28B%29,%20s%C3%A4tnan%20%28B%29",lejos%0A-%20Muy%20lejos%20=%20sietena%20%28Bas%29
834,"ed%20%28C%29%28M%29,%20%C3%A6tz%20%28Bas%29",lengua
835,"facch%20%28RS%29,%20facche%20%28Z%29%28L%29,%20fachica%20%28V%29,%20fachka%20%28B%29",le%C3%B1a
836,"fa%C3%B1ique,%20facch",le%C3%B1itas
837,"rac%20%28C%29,%20rak%20%28M%29,%20rakeio","le%C3%B3n,%20tigre"
838,fup%20%28M%29,levantar
839,jong%20%28M%29,"levantarse,%20alzarse"
840,pikass%C3%A4k%20%28M%29,"liberalidad,%20donativo"
841,"ef%20%28M%29,%20ssol%20%28M%29","liberar,%20salvar,%20soltar"
842,"solei%C3%B1%20%28M%29,%20aik%20%28M%29,%20efei%C3%B1%20%28M%29",libertar
